specobjid,plateid,mjd,fiberid,z,ra,dec,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,oi_6300_flux_err,sii_6717_flux_err,sii_6731_flux_err
310871001862793216,276,51909,446,0.09075543,163.2192,1.079819,481.6188,149.8618,301.9752,64.41385,13.92476,78.28487,57.08441,-77.35977,-10.27362,4.006656,2.536001,3.921543,1.431319,1.488174,1.858464,2.909059
310871551618607104,276,51909,448,0.1335472,163.4645,1.232344,1071.544,260.9262,208.8557,343.9464,32.04854,162.3531,117.3784,-77.23174,-25.11351,7.993579,3.69865,3.69024,3.594118,1.791229,3.985911,4.012721
310874025519769600,276,51909,457,0.03902899,163.1192,1.061419,883.7012,150.0346,29.97914,356.4453,18.85187,131.9901,100.0182,-31.64275,-12.43334,6.931083,3.058246,2.497969,4.109966,2.281182,3.193656,2.903721
310874575275583488,276,51909,459,0.1632487,163.2118,0.9032718,129.899,23.16155,72.54822,119.0301,20.20253,37.60094,32.77884,-11.46,-10.24104,4.447602,2.358215,3.100743,3.299364,2.469038,2.749543,2.532342
310876224543025152,276,51909,465,0.03782655,162.9009,0.1780053,199.6769,58.17611,71.19823,35.94213,9.146704,47.79917,33.23232,-34.10165,-6.105771,2.200941,1.800622,1.949958,1.412734,1.039884,1.389275,1.254551
310880622589536256,276,51909,481,0.03930984,163.2408,0.5416337,1023.217,254.8284,85.33289,405.5346,23.59929,207.2641,150.5364,-32.51433,-12.8653,7.966128,4.105621,3.333684,4.556545,2.548483,3.845126,3.44931
310882546734884864,276,51909,488,0.03753402,163.2987,0.6889853,1101.6,220.6081,107.3258,466.6906,33.4609,198.1899,155.657,-37.13502,-15.63472,8.239941,3.653558,3.182543,4.760041,2.561871,3.683733,3.452056
310883096490698752,276,51909,490,0.1096919,163.4273,0.1625365,765.4345,216.3927,828.5883,42.94021,22.72063,79.08025,53.28311,-175.041,-8.073049,5.967438,2.861323,6.439934,1.458695,1.095842,1.599796,1.553081
310886120147675136,276,51909,501,0.0386696,163.6087,0.3359387,208.9348,54.28891,38.12234,53.27592,9.276798,54.67038,38.10674,-23.90882,-5.901172,2.47132,1.962363,2.016811,1.587059,1.312773,1.688911,1.46542
310888868926744576,276,51909,511,0.04774925,163.5343,0.3610306,622.875,152.6364,463.9657,339.8517,35.89025,150.4003,115.7119,-17.67802,-9.287308,6.445385,3.750865,5.787885,4.688452,3.145795,3.840448,3.706106
310894641362790400,276,51909,532,0.0639591,163.8477,1.128814,506.8183,127.6936,56.49486,183.1827,16.68429,93.13952,69.97334,-44.04136,-16.00531,4.5567,2.652211,2.240058,2.45717,1.43561,2.033547,1.867616
310897115263952896,276,51909,541,0.01879848,164.0109,0.6620373,460.5185,161.3631,408.9265,48.63988,8.893305,68.33061,50.03374,-40.97815,-4.153461,4.038433,2.819555,4.53863,1.403996,1.290413,1.711846,1.538609
310897390141859840,276,51909,542,0.0404985,164.0712,0.6774035,778.0914,246.9893,709.8614,81.71263,25.47419,111.653,80.7011,-70.05837,-7.247009,5.645618,3.168547,5.952415,1.631068,1.52896,1.982339,1.934645
310897939897673728,276,51909,544,0.07145859,163.9129,0.35419,403.2708,103.2359,41.53917,134.6138,14.19729,79.78158,52.42763,-33.78703,-11.06554,3.596622,2.19162,1.916534,2.052937,2.286738,1.828421,1.648952
310898489653487616,276,51909,546,0.1352124,163.9728,0.4570464,425.6297,93.14034,20.80521,161.2735,10.94917,63.52522,41.8362,-28.57082,-10.7433,4.053671,2.375042,2.359385,2.785727,1.622759,2.97486,2.602168
310899039409301504,276,51909,548,0.07868871,163.9804,0.3051211,56.47827,17.40053,21.37297,46.59757,7.123148,23.25606,12.83803,-4.578481,-3.635931,1.764532,1.546673,1.818254,1.786858,1.367657,2.751156,1.573894
310902063066277888,276,51909,559,0.05435011,164.2192,0.04366997,122.7596,39.37569,53.64423,19.4239,8.579372,34.97341,22.33411,-19.23506,-2.880598,1.975564,1.565899,1.858846,1.256148,1.052885,1.278318,1.138394
310902887699998720,276,51909,562,0.09781981,164.2514,1.247838,342.008,88.0359,30.2043,124.0999,10.98113,53.18275,44.15401,-29.55157,-10.68576,3.441262,2.243432,2.097974,2.232147,1.633132,2.323258,2.072543
310906186234882048,276,51909,574,0.05430352,163.8548,1.095735,216.3756,52.91023,33.44044,64.51249,7.880019,44.08939,28.84943,-23.85974,-6.678233,2.67045,1.721335,1.73034,1.705417,1.204936,1.520305,1.367706
310908660136044544,276,51909,583,0.06548813,164.4735,0.48864,107.4496,24.27267,19.92236,72.18519,7.624506,30.44238,26.01587,-9.786818,-6.423427,2.061718,1.678993,1.794559,1.855373,1.340548,1.564921,1.536216
310909484769765376,276,51909,586,0.07692224,164.4403,0.410496,301.3919,95.18518,200.2189,38.79132,10.1537,51.25519,37.39381,-71.0898,-9.032052,2.749736,1.946591,2.754107,1.151897,0.9283795,1.352256,1.500218
310909759647672320,276,51909,587,0.03953943,164.3122,0.6067308,185.4875,53.72086,85.52585,32.7346,6.592678,38.45267,28.44868,-22.97963,-4.041481,2.209794,1.727076,2.182327,1.28713,1.15191,1.436385,1.305644
310910584281393152,276,51909,590,0.03928244,164.3049,0.6386049,603.2892,131.4987,104.4028,206.3988,32.2869,146.7974,102.1826,-25.30673,-8.807433,5.29266,2.784894,2.89754,3.171685,2.24419,3.116458,2.781736
310912233548834816,276,51909,596,0.09557129,164.2863,0.4095254,356.4458,74.58028,19.88807,141.6675,13.09581,59.73716,45.976,-33.94283,-13.4736,3.370687,2.003198,1.778199,2.138589,1.600007,2.269701,2.019718
310917456229066752,276,51909,615,0.04044758,164.1954,0.9224092,611.1318,143.4322,24.20978,197.0245,15.52204,78.67671,60.95607,-29.41265,-9.4708,5.355853,2.737218,2.156183,2.886916,1.989843,2.322226,2.253295
310921304519763968,276,51909,629,0.03946274,164.7203,0.6797314,989.3148,216.9052,52.71241,480.485,25.53655,154.5545,125.7033,-19.08642,-9.205348,8.49978,3.919136,3.18867,5.678543,3.077956,4.124896,3.953869
310923503543019520,276,51909,637,0.07704163,164.5189,0.3966847,688.1536,95.88546,36.67318,395.5302,24.70532,127.2424,93.95633,-27.54948,-15.84942,6.160067,3.063654,2.881278,4.565033,2.618112,3.596687,3.659743
310924053298833408,276,51909,639,0.07997417,164.5474,0.1658021,843.9559,185.7124,30.987,289.9875,19.92356,104.5691,77.66389,-33.82845,-11.54798,6.67361,3.162691,2.38433,3.543014,2.51412,2.833901,2.61973
311878429374965760,277,51908,15,0.03373685,166.3395,-0.834566,298.9136,90.01773,112.3312,52.23716,8.841612,65.26012,44.34065,-39.26441,-6.94357,3.823967,2.859051,3.120379,1.674816,1.44622,2.03819,1.748154
311879803764500480,277,51908,20,0.1010403,166.1036,-0.8207493,398.8937,97.97286,62.81908,112.5029,11.35981,79.86557,51.12875,-59.43964,-28.80896,4.441242,3.001591,2.579353,2.604038,1.334118,2.388489,1.87906
311880903276128256,277,51908,24,0.01707291,166.4147,-0.4000251,597.7001,137.3615,35.18909,196.0891,16.7617,108.6797,69.27188,-20.09814,-6.617388,6.772058,3.641299,3.016896,3.996753,2.609334,3.739901,3.22796
311884476688918528,277,51908,37,0.06682529,166.5742,-0.1093885,383.2455,105.7303,132.7446,75.63021,18.14679,87.8793,61.195,-44.49534,-8.751626,4.903134,3.168119,3.584096,2.164814,1.704926,2.419447,2.161011
311885026444732416,277,51908,39,0.04872381,166.6482,-0.1158773,844.2254,185.3576,48.06781,274.8033,18.98844,122.4629,96.04268,-44.26112,-14.36959,8.744652,4.038219,3.072347,4.277112,2.384552,3.345989,3.127693
311887775223801856,277,51908,49,0.02864285,165.9098,-0.8690069,600.0198,108.7335,205.3234,356.3771,48.16155,175.2421,128.6662,-21.09837,-12.30307,6.988566,3.6919,4.976815,5.177814,3.235319,4.511588,4.31551
311894647171475456,277,51908,74,0.08545451,166.0485,-0.1656953,360.6554,70.5079,49.13182,172.8688,19.07703,59.57393,51.79518,-16.01876,-7.590406,5.285984,3.488639,3.783195,4.141093,3.246667,3.761021,3.813707
311896021561010176,277,51908,79,0.04364219,166.1306,-0.4686103,508.2907,117.8294,33.7125,178.0963,16.00529,101.4142,72.9968,-29.46596,-9.932616,5.98563,3.243307,2.698071,3.566756,2.120662,2.980583,2.659971
311896296438917120,277,51908,80,0.1235702,166.1704,-0.5498161,215.1627,63.95762,44.30155,84.96842,12.46415,57.35238,39.39293,-19.80588,-7.736156,4.329008,3.501477,2.996555,2.916294,1.916126,2.548819,2.458938
311898495462172672,277,51908,88,0.07401208,165.6695,-1.164768,87.05488,21.4409,15.10985,29.83045,8.656632,23.90481,14.33448,-14.46742,-5.035249,2.280712,1.947033,1.977922,1.720321,1.385537,1.63656,1.53763
311907291555194880,277,51908,120,0.08585819,166.0129,-0.1571503,1610.199,307.9782,87.74332,673.4045,31.67115,237.2219,185.8221,-58.19164,-24.35216,13.61242,5.096591,3.853274,6.857535,3.075123,4.90876,4.58161
311914438380775424,277,51908,146,0.1186974,165.7308,-0.7533652,496.9298,140.6116,362.4129,64.5245,14.62246,66.88829,47.57163,-111.5086,-18.29213,5.662887,2.951117,4.713894,1.973418,1.462877,1.902496,2.239252
311917736915658752,277,51908,158,0.1021754,165.706,-0.1628271,143.0699,33.59618,151.944,172.1154,21.15378,51.84751,38.81369,-6.850683,-7.952038,4.619271,3.024123,4.155359,4.213865,3.064313,3.858096,3.410113
311920210816821248,277,51908,167,0.03801814,165.6158,-0.2839803,729.4802,227.8522,607.955,83.96059,17.50794,96.60984,68.14445,-73.88844,-8.945328,6.368803,3.544968,6.578004,2.057193,1.405699,2.125411,1.92435
311923234473797632,277,51908,178,0.03790334,165.6114,-0.1670946,433.0261,105.015,38.23317,173.0749,12.24783,86.55869,62.57853,-17.15039,-6.88554,5.71615,3.185567,2.935803,3.922329,2.442425,3.26153,3.06507
311924059107518464,277,51908,181,0.06475462,165.4017,-0.6667566,302.4868,52.53981,14.4356,216.8345,11.55613,50.09662,50.37497,-31.88315,-22.34998,3.739188,2.05741,2.079452,3.165348,1.73013,1.998864,2.054563
311924333985425408,277,51908,182,0.069855,165.5321,-0.4360846,450.076,119.7861,55.9781,182.0093,11.33845,85.40273,63.64583,-30.90763,-12.73086,5.140691,2.93225,2.568879,3.163482,1.762009,2.530614,2.334183
311934229590075392,277,51908,218,0.04448785,165.262,-0.7896612,446.9858,138.664,316.855,50.12497,14.14046,73.71632,49.18115,-69.4119,-7.715871,4.547002,2.844404,4.622005,1.711504,1.557678,2.00189,1.651748
311939177392400384,277,51908,236,0.04329176,165.0975,-0.3526018,273.7813,74.32377,90.7149,40.16246,9.670602,60.93883,42.01467,-45.03387,-6.639576,3.287246,2.232641,2.596238,1.845047,1.331968,1.86596,1.600231
311940002026121216,277,51908,239,0.04399181,165.1442,-0.3772935,215.264,49.17089,22.76961,87.53764,11.48504,50.06532,34.44479,-22.15243,-8.994145,3.173246,2.195165,2.015665,2.490467,1.774613,2.177718,1.843274
311941651293562880,277,51908,245,0.03834352,164.6396,-0.9535892,234.9077,62.4889,54.51973,50.08742,8.450576,53.07341,37.15224,-39.87329,-8.428928,3.143044,2.366775,2.42085,1.911564,1.381624,1.860367,1.650681
311946049340073984,277,51908,261,0.07567391,164.7067,-0.7879833,484.5446,109.0405,38.48495,157.4685,14.5787,89.81451,63.53024,-46.66615,-15.6408,5.544176,3.127446,2.57571,2.916203,1.777467,2.587193,3.213802
311946324217980928,277,51908,262,0.09613567,164.9168,-0.5951288,988.6183,205.8885,97.19875,461.486,24.54007,134.2363,112.02,-42.35911,-19.45715,9.379075,4.535048,4.188824,5.759542,3.204103,4.555121,4.174449
311947698607515648,277,51908,267,0.1022687,164.6528,-0.702135,514.4738,101.2278,24.17265,227.6318,13.95279,94.27887,68.60506,-41.57786,-18.27591,5.616121,2.95225,2.429111,3.45606,1.925703,3.111678,2.527581
311954020799375360,277,51908,290,0.1869678,164.5982,-1.090521,486.8498,112.2054,181.9165,212.595,17.05468,82.59489,59.3692,-71.26804,-30.50401,7.019207,3.955873,3.796881,3.94563,2.462172,3.484071,3.44234
311954845433096192,277,51908,293,0.03855626,164.3068,-0.8317685,165.2227,44.48067,29.22951,42.86268,9.838145,45.98588,31.99731,-28.64411,-6.738751,2.730161,2.310454,2.33348,2.00278,1.620562,2.007178,1.747501
311955120311003136,277,51908,294,0.1083364,164.4196,-1.164816,538.0875,98.70009,403.2608,372.3018,62.91342,153.4367,121.7429,-30.96573,-21.6991,7.943738,4.52792,6.639493,6.018706,3.679448,5.087369,4.466745
311966940061001728,277,51908,337,0.04009909,164.6317,0.9046284,885.574,156.969,22.6814,350.7069,22.21163,114.9551,84.08637,-33.94777,-13.33743,8.863032,3.731396,2.899601,5.026059,3.080391,3.745463,3.564667
311969139084257280,277,51908,345,0.03806753,164.1294,0.558864,773.147,176.448,33.48163,252.2246,13.2137,117.5331,81.25091,-31.27781,-10.27126,8.197064,4.132556,3.112461,4.492877,2.606739,3.610819,3.244071
311971063229605888,277,51908,352,0.03828512,164.1382,0.5456876,1018.971,280.0794,554.3231,133.9462,25.46601,163.6476,114.6944,-93.30029,-12.50305,9.451892,4.478539,7.045502,2.60669,1.901055,3.078111,2.638139
311977110543558656,277,51908,374,0.1031118,164.7615,0.856948,2375.589,617.7669,587.4857,678.1672,57.76651,388.9698,280.0799,-114.6993,-32.83701,19.88205,7.209837,7.580636,6.587215,3.133382,5.652913,4.838379
311980409078441984,277,51908,386,0.102332,164.9395,0.5494621,278.1698,64.77481,31.62635,114.6377,11.02395,57.39763,42.9599,-37.68665,-14.96964,4.022201,2.410497,2.247284,2.492586,1.715714,2.60111,2.025907
311985082002860032,277,51908,403,0.03891089,165.0044,1.112251,772.631,142.4902,47.02505,328.2347,26.20506,137.7268,99.53067,-19.4499,-8.334858,9.195646,4.598285,4.153886,6.269975,4.106464,5.28086,4.858529
311989480049371136,277,51908,419,0.03966768,165.0078,1.095999,1587.358,470.5099,735.8982,295.9986,22.08511,183.7603,133.8338,-120.7187,-22.67758,12.6592,6.070172,8.041173,3.764912,2.030376,3.385574,2.879668
312007347113322496,277,51908,484,0.08274211,165.6612,0.4729986,353.1427,73.73468,22.81794,126.1547,11.52559,60.16226,44.68596,-40.4439,-14.59053,4.158092,2.430094,2.259615,2.430104,1.510059,2.698095,2.26279
312008996380764160,277,51908,490,0.04979068,165.6389,0.1872968,383.1319,124.6216,85.42223,94.51383,12.48293,84.93108,57.87333,-45.22551,-11.26269,4.422551,2.954285,2.721477,2.337929,1.541457,2.234555,1.982806
312012569793554432,277,51908,503,0.0962357,165.9815,0.6319559,300.3009,66.84225,64.75858,63.1959,13.57924,62.44102,45.89727,-69.49693,-14.18848,3.738407,2.656622,2.876832,1.820236,1.511096,2.299574,1.940229
312016418084251648,277,51908,517,0.04977782,165.7775,0.1942867,525.5867,177.4547,286.1316,114.7259,19.96633,108.6637,73.02627,-18.62547,-4.533606,6.620824,4.30929,5.340058,3.314739,2.608086,3.436676,3.0906
312021091008669696,277,51908,534,0.1111365,165.8047,1.141023,1027.552,196.2432,71.23229,480.8723,29.96326,174.1216,125.0292,-56.17467,-26.93156,9.918838,4.173666,3.634365,6.385917,2.617929,4.205798,3.959494
312022190520297472,277,51908,538,0.1072973,165.9423,1.179777,301.2163,78.95174,40.82839,81.46439,10.80852,57.21353,41.17305,-30.86799,-7.860714,4.33003,3.064538,3.021657,2.823625,2.15719,2.896541,2.423433
312023564909832192,277,51908,543,0.09544819,166.1185,0.08876135,205.0075,57.93101,76.99652,35.27833,6.903555,43.2227,28.96266,-41.22667,-7.076165,2.725742,1.958119,2.30792,1.317832,1.37244,1.923055,1.794773
312029337345878016,277,51908,564,0.1285986,166.0444,0.9443447,603.8868,120.9797,34.94532,232.4636,18.1583,97.01182,63.37471,-41.60663,-16.30493,6.593363,3.132681,2.648259,3.78862,2.012269,3.03728,4.026148
312030986613319680,277,51908,570,0.1523927,166.0471,0.9124371,568.3568,136.5145,45.62321,234.9397,16.80205,103.0326,89.30734,-43.1593,-17.6236,6.622844,3.904268,4.029432,4.573006,2.863398,3.856683,4.738953
312032086124947456,277,51908,574,0.1202509,166.0197,1.077023,218.3306,34.47414,75.86246,276.7878,34.71332,65.52748,58.79549,-11.13012,-13.29195,9.143731,4.366621,4.417172,7.942476,3.591874,5.316308,4.519838
312036484171458560,277,51908,590,0.07375168,166.1894,0.6011375,222.428,64.91882,46.63691,58.74455,9.900558,47.70501,33.48949,-30.43259,-8.226094,3.183308,2.237137,2.276703,1.814167,1.316996,1.794945,1.67582
312041431973783552,277,51908,608,0.04345975,166.2402,1.038286,302.95,69.71165,250.4361,156.6746,54.70586,166.157,130.827,-9.822123,-4.99387,6.109387,4.366001,6.075337,5.235471,4.401469,5.196649,4.897064
312046654654015488,277,51908,627,0.01858409,166.4583,0.4031,2200.718,692.0682,1376.974,298.8018,32.0036,311.7853,222.2074,-94.22059,-12.7059,19.35049,7.923033,12.93062,4.138512,2.579633,4.849422,4.21173
312049678310991872,277,51908,638,0.03112363,166.6717,-0.03420676,208.6986,74.72329,82.70766,39.55195,9.033755,47.6381,32.31073,-24.28348,-4.028174,3.23689,2.802507,3.129266,1.754501,1.774861,2.244033,2.006762
313002405002242048,278,51900,8,0.06597326,167.9511,-0.8719468,300.0119,59.97795,41.84427,91.09911,11.44839,64.59215,43.81222,-37.0916,-11.25351,3.911939,2.680865,2.660188,2.281888,1.526286,2.089403,1.960747
313002954758055936,278,51900,10,0.01326556,168.0443,-0.9792343,323.3162,100.6758,106.543,72.44047,20.10694,86.41211,61.8754,-12.49251,-2.837335,4.650665,3.735167,4.087357,2.852861,2.609533,3.142915,2.937974
313004054269683712,278,51900,14,0.06768384,168.1017,-0.8732466,252.9776,53.29949,16.77867,113.147,12.62155,55.41494,33.02233,-11.828,-5.251333,4.461806,3.101854,3.066088,3.407775,2.442606,2.985416,2.82662
313006528170846208,278,51900,23,0.1006646,168.41,-0.1855176,546.6338,116.1579,53.61389,250.8456,17.51847,104.2213,80.25295,-31.1282,-14.75301,6.086128,3.54079,3.271766,5.535641,2.442947,3.854195,4.133379
313010926217357312,278,51900,39,0.07437501,168.4698,0.003999003,223.162,24.79997,25.48588,193.3821,25.80425,67.02451,57.95031,-7.234133,-6.091608,5.769979,3.635222,3.984493,5.327581,3.804626,4.400298,4.533707
313011475973171200,278,51900,41,0.09042711,167.7525,-0.8930091,1562.621,313.3902,1853.275,1858.599,251.106,477.2489,632.6237,-40.78127,-38.51324,17.88714,6.890526,14.9901,16.40866,7.691712,11.87384,12.13558
313014774508054528,278,51900,53,0.02514922,167.6295,-1.20753,308.6047,86.5965,246.803,27.26354,5.719613,47.71177,33.88424,-99.77784,-8.909912,3.34924,2.627846,3.966699,1.209478,1.092195,1.635417,1.624274
313022471089448960,278,51900,81,0.1088518,167.4194,-1.021666,802.3095,176.7667,81.68753,421.7683,35.76334,147.7045,122.7096,-63.40577,-32.40679,8.135735,3.877253,3.482592,5.047865,2.468784,3.471204,3.364427
313024120356890624,278,51900,87,0.1098315,167.5167,-1.004932,992.7139,258.05,237.968,258.6942,34.29928,179.6741,129.2762,-101.1657,-23.09893,9.493852,4.150814,4.338962,3.653179,1.988282,3.195018,3.021534
313024395234797568,278,51900,88,0.1090076,167.5637,-1.104983,599.9809,120.3256,31.62194,243.2959,17.86724,68.37995,61.93378,-21.80468,-8.927017,8.090968,4.014875,3.856652,5.514397,3.495245,4.086889,4.144906
313026594258053120,278,51900,96,0.1094904,167.5261,-1.021258,1484.611,382.9232,1837.071,438.7637,129.4396,322.9016,245.8656,-158.0566,-45.88895,11.84628,5.135753,13.68346,4.70441,2.985806,4.319662,4.104267
313030992304564224,278,51900,112,0.1238451,168.0924,-0.2553823,493.1709,82.2414,203.7611,358.4868,19.68585,89.10822,73.30424,-18.28264,-13.10645,7.742481,4.356067,5.209257,6.590163,3.634153,4.427367,4.463903
313034290839447552,278,51900,124,0.06475577,167.3896,-1.209038,206.1666,40.54253,13.18819,66.0777,9.180658,37.54109,28.02408,-21.57289,-6.764518,3.323173,2.148299,2.056895,2.203106,1.512383,1.864451,1.828535
313034840595261440,278,51900,126,0.1866675,167.3823,-1.015603,157.5774,36.46813,101.0509,156.9572,20.08043,27.63073,27.14638,-15.70674,-15.7632,5.683893,3.380507,3.293825,4.068982,2.897688,4.042474,3.42465
313036489862703104,278,51900,132,0.126691,167.1277,-0.7060095,302.8451,65.10641,35.3251,151.4405,17.29502,72.70068,50.79237,-29.5794,-14.7018,4.842625,2.815038,2.903633,3.286339,2.252239,3.071981,2.802057
313036764740610048,278,51900,133,0.03976006,167.3622,-0.7244086,354.0886,93.67509,103.6601,71.86806,15.80613,95.87317,64.27402,-29.57842,-6.257912,4.170539,2.547877,2.903043,2.007499,1.684048,2.439798,2.161415
313037314496423936,278,51900,135,0.06560795,167.3975,-0.8316921,316.6662,95.13806,97.82808,70.39962,7.156713,55.05003,42.27457,-39.84677,-8.669684,3.761498,2.509277,2.66799,1.926687,1.31061,1.784606,1.722737
313037864252237824,278,51900,137,0.03905252,167.2461,-0.7620394,263.3452,70.29495,19.74261,88.07454,7.705347,54.47953,36.47913,-32.05959,-10.77471,3.391878,2.327316,2.033916,2.060111,1.500301,2.120993,1.719921
313039238641772544,278,51900,142,0.03989328,167.5547,-0.5734863,334.1963,49.37685,21.95511,152.7492,16.38334,70.64456,50.06854,-22.67911,-10.37532,4.728163,2.507386,2.27779,3.146813,2.289327,2.768556,2.589804
313040613031307264,278,51900,147,0.09187973,167.5592,-0.00637973,525.4156,138.3681,159.1681,106.9089,13.14233,67.63123,51.29069,-115.9427,-23.20163,5.473308,3.354023,3.646713,2.277137,1.693444,2.744071,2.198408
